"AA","Int","Probibility","P_value","delabel"
"ER","I5","0","0.268081696093435",NA
"ER","I6","0.0230985610732446","0.00944188499961414","ER"
"ES","I2_P","0","0.248328418900775",NA
"ES","I3_P","0","0.255638395988965",NA
"ES","I2_A","0","0.240925848035997",NA
"ES","I3_A","0","0.240925848035997",NA
"ES","I1","0.0107049189102393","0.102367214298544",NA
"ES","I4","0.0107049189102393","0.102367214298544",NA
"ES","I5","0","0.268081696093435",NA
"ES","I6","-0.00221789462295792","0.350909592008483",NA
"ET","I2_P","0","0.248328418900775",NA
"ET","I3_P","0","0.255638395988965",NA
"ET","I2_A","0","0.240925848035997",NA
"ET","I3_A","0","0.240925848035997",NA
"ET","I1","0.0318471337579618","0.00866121912992876","ET"
"ET","I4","0.0318471337579618","0.00866121912992876","ET"
"ET","I5","0.00441715147597501","0.232771308946333",NA
"ET","I6","-0.00221789462295792","0.350909592008483",NA
"EV","I2_P","0","0.248328418900775",NA
"EV","I3_P","0","0.255638395988965",NA
"EV","I2_A","0","0.240925848035997",NA
"EV","I3_A","0.00381263616557734","0.24469261603306",NA
"EV","I1","-0.0252100840336134","0.0181564680600337","EV"
"EV","I4","-0.0252100840336134","0.0181564680600337","EV"
"EV","I5","-0.018799827623357","0.0751464045183788",NA
"EV","I6","0.0316455696202532","0.00944188499961414","EV"
"EW","I2_P","0","0.248328418900775",NA
"EW","I3_P","0","0.255638395988965",NA
"EW","I2_A","0","0.240925848035997",NA
"EW","I3_A","0","0.240925848035997",NA
"EW","I1","0","0.265828908731312",NA
"EW","I4","0","0.265828908731312",NA
"EW","I5","0","0.268081696093435",NA
"EW","I6","0","0.257629827044182",NA
"EY","I2_P","0","0.248328418900775",NA
"EY","I3_P","0","0.255638395988965",NA
"EY","I2_A","0","0.240925848035997",NA
"EY","I3_A","0","0.240925848035997",NA
"EY","I1","0","0.265828908731312",NA
"EY","I4","0","0.265828908731312",NA
"EY","I5","0","0.268081696093435",NA
"EY","I6","0","0.257629827044182",NA
"FA","I2_P","0","0.248328418900775",NA
"FA","I3_P","0","0.255638395988965",NA
"FA","I2_A","0.0065359477124183","0.344501446257088",NA
"FA","I3_A","-0.0212418300653595","0.0587153365649531",NA
"FA","I1","0","0.265828908731312",NA
"FA","I4","0","0.265828908731312",NA
"FA","I5","0","0.268081696093435",NA
"FA","I6","0","0.257629827044182",NA
"FC","I2_P","0","0.248328418900775",NA
"FC","I3_P","0","0.255638395988965",NA
"FC","I2_A","0","0.240925848035997",NA
"FC","I3_A","0","0.240925848035997",NA
"FC","I1","0","0.265828908731312",NA
"FC","I4","0","0.265828908731312",NA
"FC","I5","-0.00840336134453781","0.268081696093435",NA
"FC","I6","0","0.257629827044182",NA
"FD","I2_P","0","0.248328418900775",NA
"FD","I3_P","0","0.255638395988965",NA
"FD","I2_A","0","0.240925848035997",NA
"FD","I3_A","0","0.240925848035997",NA
"FD","I1","0","0.265828908731312",NA
"FD","I4","0","0.265828908731312",NA
"FD","I5","0","0.268081696093435",NA
"FD","I6","0","0.257629827044182",NA
"FE","I2_P","0","0.248328418900775",NA
"FE","I3_P","0","0.255638395988965",NA
"FE","I2_A","0","0.240925848035997",NA
"FE","I3_A","0","0.240925848035997",NA
"FE","I1","0","0.265828908731312",NA
"FE","I4","0","0.265828908731312",NA
"FE","I5","-0.00840336134453781","0.268081696093435",NA
"FE","I6","0","0.257629827044182",NA
"FF","I2_P","0.0201810229093586","0.0104614611182901","FF"
"FF","I3_P","-0.0253452268633674","0.0458630669880005","FF"
"FF","I2_A","0.0065359477124183","0.344501446257088",NA
"FF","I3_A","0.0065359477124183","0.344501446257088",NA
"FF","I1","0","0.265828908731312",NA
"FF","I4","0","0.265828908731312",NA
"FF","I5","0","0.268081696093435",NA
"FF","I6","0.00632911392405063","0.350909592008483",NA
"FG","I2_P","0","0.248328418900775",NA
"FG","I3_P","0","0.255638395988965",NA
"FG","I2_A","0","0.240925848035997",NA
"FG","I3_A","0","0.240925848035997",NA
"FG","I1","0","0.265828908731312",NA
"FG","I4","0","0.265828908731312",NA
"FG","I5","0","0.268081696093435",NA
"FG","I6","0","0.257629827044182",NA
"FH","I2_P","0","0.248328418900775",NA
"FH","I3_P","0","0.255638395988965",NA
"FH","I2_A","0","0.240925848035997",NA
"FH","I3_A","0","0.240925848035997",NA
"FH","I1","-0.00203393459294546","0.353687615854401",NA
"FH","I4","-0.00203393459294546","0.353687615854401",NA
"FH","I5","0","0.268081696093435",NA
"FH","I6","-0.00854700854700855","0.257629827044182",NA
"FI","I2_P","0","0.248328418900775",NA
"FI","I3_P","0","0.255638395988965",NA
"FI","I2_A","0.0065359477124183","0.344501446257088",NA
"FI","I3_A","0","0.240925848035997",NA
"FI","I1","0","0.265828908731312",NA
"FI","I4","0","0.265828908731312",NA
"FI","I5","0","0.268081696093435",NA
"FI","I6","0.00632911392405063","0.350909592008483",NA
"FK","I2_P","0","0.248328418900775",NA
"FK","I3_P","0","0.255638395988965",NA
"FK","I2_A","0","0.240925848035997",NA
"FK","I3_A","0","0.240925848035997",NA
"FK","I1","0.00636942675159236","0.353687615854401",NA
"FK","I4","0.00636942675159236","0.353687615854401",NA
"FK","I5","0","0.268081696093435",NA
"FK","I6","0","0.257629827044182",NA
"FL","I2_P","0","0.248328418900775",NA
"FL","I3_P","0","0.255638395988965",NA
"FL","I2_A","0.0065359477124183","0.344501446257088",NA
"FL","I3_A","0.0065359477124183","0.344501446257088",NA
"FL","I1","0","0.265828908731312",NA
"FL","I4","0","0.265828908731312",NA
"FL","I5","-0.00840336134453781","0.268081696093435",NA
"FL","I6","0.00632911392405063","0.350909592008483",NA
"FM","I2_P","0","0.248328418900775",NA
"FM","I3_P","0","0.255638395988965",NA
"FM","I2_A","0","0.240925848035997",NA
"FM","I3_A","-0.00925925925925926","0.240925848035997",NA
"FM","I1","0","0.265828908731312",NA
"FM","I4","0","0.265828908731312",NA
"FM","I5","-0.00840336134453781","0.268081696093435",NA
"FM","I6","0","0.257629827044182",NA
"FN","I2_P","0","0.248328418900775",NA
"FN","I3_P","0","0.255638395988965",NA
"FN","I2_A","0","0.240925848035997",NA
"FN","I3_A","0","0.240925848035997",NA
"FN","I1","0","0.265828908731312",NA
"FN","I4","0","0.265828908731312",NA
"FN","I5","0","0.268081696093435",NA
"FN","I6","0","0.257629827044182",NA
"FP","I2_P","0","0.248328418900775",NA
"FP","I3_P","0","0.255638395988965",NA
"FP","I2_A","0","0.240925848035997",NA
"FP","I3_A","0","0.240925848035997",NA
"FP","I1","0","0.265828908731312",NA
"FP","I4","0","0.265828908731312",NA
"FP","I5","0","0.268081696093435",NA
"FP","I6","0","0.257629827044182",NA
"FQ","I2_P","0","0.248328418900775",NA
"FQ","I3_P","0","0.255638395988965",NA
"FQ","I2_A","0","0.240925848035997",NA
"FQ","I3_A","-0.00925925925925926","0.240925848035997",NA
"FQ","I1","0.00636942675159236","0.353687615854401",NA
"FQ","I4","0.00636942675159236","0.353687615854401",NA
"FQ","I5","0","0.268081696093435",NA
"FQ","I6","0","0.257629827044182",NA
"FR","I2_P","0","0.248328418900775",NA
"FR","I3_P","0","0.255638395988965",NA
"FR","I2_A","0","0.240925848035997",NA
"FR","I3_A","0","0.240925848035997",NA
"FR","I1","0.00636942675159236","0.353687615854401",NA
"FR","I4","0.00636942675159236","0.353687615854401",NA
"FR","I5","0","0.268081696093435",NA
"FR","I6","0","0.257629827044182",NA
"FS","I2_P","0","0.248328418900775",NA
"FS","I3_P","0","0.255638395988965",NA
"FS","I2_A","0","0.240925848035997",NA
"FS","I3_A","-0.00925925925925926","0.240925848035997",NA
"FS","I1","0","0.265828908731312",NA
"FS","I4","0","0.265828908731312",NA
"FS","I5","0","0.268081696093435",NA
"FS","I6","-0.00221789462295792","0.350909592008483",NA
"FT","I2_P","0","0.248328418900775",NA
"FT","I3_P","0","0.255638395988965",NA
"FT","I2_A","0","0.240925848035997",NA
"FT","I3_A","0","0.240925848035997",NA
"FT","I1","-0.00203393459294546","0.353687615854401",NA
"FT","I4","-0.00203393459294546","0.353687615854401",NA
"FT","I5","0","0.268081696093435",NA
"FT","I6","0","0.257629827044182",NA
"FV","I2_P","0","0.248328418900775",NA
"FV","I3_P","0","0.255638395988965",NA
"FV","I2_A","-0.00272331154684096","0.344501446257088",NA
"FV","I3_A","0","0.240925848035997",NA
"FV","I1","0","0.265828908731312",NA
"FV","I4","0","0.265828908731312",NA
"FV","I5","0","0.268081696093435",NA
"FV","I6","0.00632911392405063","0.350909592008483",NA
"FW","I2_P","0","0.248328418900775",NA
"FW","I3_P","0","0.255638395988965",NA
"FW","I2_A","0","0.240925848035997",NA
"FW","I3_A","0","0.240925848035997",NA
"FW","I1","0","0.265828908731312",NA
"FW","I4","0","0.265828908731312",NA
"FW","I5","0","0.268081696093435",NA
"FW","I6","0","0.257629827044182",NA
"FY","I2_P","0","0.248328418900775",NA
"FY","I3_P","0","0.255638395988965",NA
"FY","I2_A","0","0.240925848035997",NA
"FY","I3_A","0.0065359477124183","0.344501446257088",NA
"FY","I1","0","0.265828908731312",NA
"FY","I4","0","0.265828908731312",NA
"FY","I5","0.00641025641025641","0.354413089750588",NA
"FY","I6","0","0.257629827044182",NA
"GA","I2_P","0","0.248328418900775",NA
"GA","I3_P","0","0.255638395988965",NA
"GA","I2_A","0","0.240925848035997",NA
"GA","I3_A","0","0.240925848035997",NA
"GA","I1","0","0.265828908731312",NA
"GA","I4","0","0.265828908731312",NA
"GA","I5","-0.00840336134453781","0.268081696093435",NA
"GA","I6","0","0.257629827044182",NA
"GC","I2_P","0","0.248328418900775",NA
"GC","I3_P","0","0.255638395988965",NA
"GC","I2_A","0","0.240925848035997",NA
"GC","I3_A","0","0.240925848035997",NA
"GC","I1","0","0.265828908731312",NA
"GC","I4","0","0.265828908731312",NA
"GC","I5","0","0.268081696093435",NA
"GC","I6","0","0.257629827044182",NA
"GD","I2_P","0","0.248328418900775",NA
"GD","I3_P","0","0.255638395988965",NA
"GD","I2_A","0","0.240925848035997",NA
"GD","I3_A","0","0.240925848035997",NA
"GD","I1","0","0.265828908731312",NA
"GD","I4","0","0.265828908731312",NA
"GD","I5","0","0.268081696093435",NA
"GD","I6","0","0.257629827044182",NA
"GE","I2_P","0","0.248328418900775",NA
"GE","I3_P","0","0.255638395988965",NA
"GE","I2_A","0","0.240925848035997",NA
"GE","I3_A","0","0.240925848035997",NA
"GE","I1","0","0.265828908731312",NA
"GE","I4","0","0.265828908731312",NA
"GE","I5","0","0.268081696093435",NA
"GE","I6","0","0.257629827044182",NA
"GF","I2_P","0","0.248328418900775",NA
"GF","I3_P","0","0.255638395988965",NA
"GF","I2_A","0","0.240925848035997",NA
"GF","I3_A","0","0.240925848035997",NA
"GF","I1","0","0.265828908731312",NA
"GF","I4","0","0.265828908731312",NA
"GF","I5","0","0.268081696093435",NA
"GF","I6","0","0.257629827044182",NA
"GG","I2_P","-0.00775193798449612","0.248328418900775",NA
"GG","I3_P","0","0.255638395988965",NA
"GG","I2_A","0","0.240925848035997",NA
"GG","I3_A","0","0.240925848035997",NA
"GG","I1","0","0.265828908731312",NA
"GG","I4","0","0.265828908731312",NA
"GG","I5","0","0.268081696093435",NA
"GG","I6","0","0.257629827044182",NA
"GH","I2_P","0","0.248328418900775",NA
"GH","I3_P","0","0.255638395988965",NA
"GH","I2_A","0","0.240925848035997",NA
"GH","I3_A","0","0.240925848035997",NA
"GH","I1","0","0.265828908731312",NA
"GH","I4","0","0.265828908731312",NA
"GH","I5","0","0.268081696093435",NA
"GH","I6","0","0.257629827044182",NA
"GI","I2_P","0","0.248328418900775",NA
"GI","I3_P","0","0.255638395988965",NA
"GI","I2_A","0","0.240925848035997",NA
"GI","I3_A","0","0.240925848035997",NA
"GI","I1","0","0.265828908731312",NA
"GI","I4","0","0.265828908731312",NA
"GI","I5","-0.0019931049342814","0.354413089750588",NA
"GI","I6","0","0.257629827044182",NA
"GK","I2_P","0","0.248328418900775",NA
"GK","I3_P","0","0.255638395988965",NA
"GK","I2_A","0","0.240925848035997",NA
"GK","I3_A","0","0.240925848035997",NA
"GK","I1","0","0.265828908731312",NA
"GK","I4","0","0.265828908731312",NA
"GK","I5","0","0.268081696093435",NA
"GK","I6","0","0.257629827044182",NA
"GL","I2_P","0","0.248328418900775",NA
"GL","I3_P","0","0.255638395988965",NA
"GL","I2_A","0","0.240925848035997",NA
"GL","I3_A","0","0.240925848035997",NA
"GL","I1","-0.0124712305304287","0.148714103059496",NA
"GL","I4","-0.0124712305304287","0.148714103059496",NA
"GL","I5","-0.0019931049342814","0.354413089750588",NA
"GL","I6","0","0.257629827044182",NA
"GM","I2_P","0","0.248328418900775",NA
"GM","I3_P","0","0.255638395988965",NA
"GM","I2_A","0","0.240925848035997",NA
"GM","I3_A","0","0.240925848035997",NA
"GM","I1","0","0.265828908731312",NA
"GM","I4","0","0.265828908731312",NA
"GM","I5","0","0.268081696093435",NA
"GM","I6","0","0.257629827044182",NA
"GN","I2_P","0","0.248328418900775",NA
"GN","I3_P","0","0.255638395988965",NA
"GN","I2_A","0","0.240925848035997",NA
"GN","I3_A","0","0.240925848035997",NA
"GN","I1","0","0.265828908731312",NA
"GN","I4","0","0.265828908731312",NA
"GN","I5","0","0.268081696093435",NA
"GN","I6","0","0.257629827044182",NA
"GP","I2_P","0","0.248328418900775",NA
"GP","I3_P","0","0.255638395988965",NA
"GP","I2_A","0","0.240925848035997",NA
"GP","I3_A","0","0.240925848035997",NA
"GP","I1","0","0.265828908731312",NA
"GP","I4","0","0.265828908731312",NA
"GP","I5","0","0.268081696093435",NA
"GP","I6","0","0.257629827044182",NA
"GQ","I2_P","0","0.248328418900775",NA
"GQ","I3_P","0","0.255638395988965",NA
"GQ","I2_A","0","0.240925848035997",NA
"GQ","I3_A","0","0.240925848035997",NA
"GQ","I1","0","0.265828908731312",NA
"GQ","I4","0","0.265828908731312",NA
"GQ","I5","0","0.268081696093435",NA
"GQ","I6","0","0.257629827044182",NA
"GR","I2_P","0","0.248328418900775",NA
"GR","I3_P","0","0.255638395988965",NA
"GR","I2_A","0","0.240925848035997",NA
"GR","I3_A","0","0.240925848035997",NA
"GR","I1","0","0.265828908731312",NA
"GR","I4","0","0.265828908731312",NA
"GR","I5","0","0.268081696093435",NA
"GR","I6","0","0.257629827044182",NA
"GS","I2_P","0","0.248328418900775",NA
"GS","I3_P","0","0.255638395988965",NA
"GS","I2_A","0","0.240925848035997",NA
"GS","I3_A","0","0.240925848035997",NA
"GS","I1","0","0.265828908731312",NA
"GS","I4","0","0.265828908731312",NA
"GS","I5","0","0.268081696093435",NA
"GS","I6","0","0.257629827044182",NA
"GT","I2_P","0","0.248328418900775",NA
"GT","I3_P","0","0.255638395988965",NA
"GT","I2_A","0","0.240925848035997",NA
"GT","I3_A","0","0.240925848035997",NA
"GT","I1","0","0.265828908731312",NA
"GT","I4","0","0.265828908731312",NA
"GT","I5","0","0.268081696093435",NA
"GT","I6","0","0.257629827044182",NA
"GV","I2_P","0","0.248328418900775",NA
"GV","I3_P","0","0.255638395988965",NA
"GV","I2_A","0","0.240925848035997",NA
"GV","I3_A","0","0.240925848035997",NA
"GV","I1","0","0.265828908731312",NA
"GV","I4","0","0.265828908731312",NA
"GV","I5","0","0.268081696093435",NA
"GV","I6","-0.00854700854700855","0.257629827044182",NA
"GW","I2_P","0","0.248328418900775",NA
"GW","I3_P","0","0.255638395988965",NA
"GW","I2_A","0","0.240925848035997",NA
"GW","I3_A","0","0.240925848035997",NA
"GW","I1","0","0.265828908731312",NA
"GW","I4","0","0.265828908731312",NA
"GW","I5","0","0.268081696093435",NA
"GW","I6","0","0.257629827044182",NA
"GY","I2_P","0","0.248328418900775",NA
"GY","I3_P","0","0.255638395988965",NA
"GY","I2_A","0","0.240925848035997",NA
"GY","I3_A","0","0.240925848035997",NA
"GY","I1","0","0.265828908731312",NA
"GY","I4","0","0.265828908731312",NA
"GY","I5","0","0.268081696093435",NA
"GY","I6","0","0.257629827044182",NA
"HA","I2_P","0","0.248328418900775",NA
"HA","I3_P","0","0.255638395988965",NA
"HA","I2_A","0","0.240925848035997",NA
"HA","I3_A","0.0065359477124183","0.344501446257088",NA
"HA","I1","0","0.265828908731312",NA
"HA","I4","0","0.265828908731312",NA
"HA","I5","-0.00840336134453781","0.268081696093435",NA
"HA","I6","0","0.257629827044182",NA
"HC","I2_P","0","0.248328418900775",NA
"HC","I3_P","0","0.255638395988965",NA
"HC","I2_A","0","0.240925848035997",NA
"HC","I3_A","0","0.240925848035997",NA
"HC","I1","0","0.265828908731312",NA
"HC","I4","0","0.265828908731312",NA
"HC","I5","0","0.268081696093435",NA
"HC","I6","0","0.257629827044182",NA
"HD","I2_P","0","0.248328418900775",NA
"HD","I3_P","0","0.255638395988965",NA
"HD","I2_A","0","0.240925848035997",NA
"HD","I3_A","0","0.240925848035997",NA
"HD","I1","0","0.265828908731312",NA
"HD","I4","0","0.265828908731312",NA
"HD","I5","0","0.268081696093435",NA
"HD","I6","0","0.257629827044182",NA
"HE","I2_P","0","0.248328418900775",NA
"HE","I3_P","0","0.255638395988965",NA
"HE","I2_A","0","0.240925848035997",NA
"HE","I3_A","0","0.240925848035997",NA
"HE","I1","0","0.265828908731312",NA
"HE","I4","0","0.265828908731312",NA
"HE","I5","0","0.268081696093435",NA
"HE","I6","0","0.257629827044182",NA
"HF","I2_P","0","0.248328418900775",NA
"HF","I3_P","0","0.255638395988965",NA
"HF","I2_A","0","0.240925848035997",NA
"HF","I3_A","0","0.240925848035997",NA
"HF","I1","0","0.265828908731312",NA
"HF","I4","0","0.265828908731312",NA
"HF","I5","0.00641025641025641","0.354413089750588",NA
"HF","I6","0","0.257629827044182",NA
"HG","I2_P","0","0.248328418900775",NA
"HG","I3_P","0","0.255638395988965",NA
"HG","I2_A","0","0.240925848035997",NA
"HG","I3_A","0","0.240925848035997",NA
"HG","I1","0","0.265828908731312",NA
"HG","I4","0","0.265828908731312",NA
"HG","I5","0","0.268081696093435",NA
"HG","I6","0","0.257629827044182",NA
"HH","I2_P","-0.0254211597592135","0.0203862428856907","HH"
"HH","I3_P","-0.00403122051633931","0.244862145377632",NA
"HH","I2_A","0","0.240925848035997",NA
"HH","I3_A","0","0.240925848035997",NA
"HH","I1","0","0.265828908731312",NA
"HH","I4","0","0.265828908731312",NA
"HH","I5","0.00641025641025641","0.354413089750588",NA
"HH","I6","0","0.257629827044182",NA
"HI","I2_P","0","0.248328418900775",NA
"HI","I3_P","0","0.255638395988965",NA
"HI","I2_A","0","0.240925848035997",NA
"HI","I3_A","0","0.240925848035997",NA
"HI","I1","0","0.265828908731312",NA
"HI","I4","0","0.265828908731312",NA
"HI","I5","0","0.268081696093435",NA
"HI","I6","-0.00854700854700855","0.257629827044182",NA
"HK","I2_P","0","0.248328418900775",NA
"HK","I3_P","0","0.255638395988965",NA
"HK","I2_A","0","0.240925848035997",NA
"HK","I3_A","0","0.240925848035997",NA
"HK","I1","0.00636942675159236","0.353687615854401",NA
"HK","I4","0.00636942675159236","0.353687615854401",NA
"HK","I5","0","0.268081696093435",NA
"HK","I6","0","0.257629827044182",NA
"HL","I2_P","0","0.248328418900775",NA
"HL","I3_P","0","0.255638395988965",NA
"HL","I2_A","-0.0119825708061002","0.165340161394834",NA
"HL","I3_A","-0.0185185185185185","0.0572746964308892",NA
"HL","I1","-0.00203393459294546","0.353687615854401",NA
"HL","I4","-0.00203393459294546","0.353687615854401",NA
"HL","I5","0.00641025641025641","0.354413089750588",NA
"HL","I6","0.00632911392405063","0.350909592008483",NA
"HM","I2_P","0","0.248328418900775",NA
"HM","I3_P","0","0.255638395988965",NA
"HM","I2_A","0","0.240925848035997",NA
"HM","I3_A","0","0.240925848035997",NA
"HM","I1","0","0.265828908731312",NA
"HM","I4","0","0.265828908731312",NA
"HM","I5","0","0.268081696093435",NA
"HM","I6","0","0.257629827044182",NA
"HN","I2_P","0","0.248328418900775",NA
"HN","I3_P","0","0.255638395988965",NA
"HN","I2_A","0","0.240925848035997",NA
"HN","I3_A","0","0.240925848035997",NA
"HN","I1","0","0.265828908731312",NA
"HN","I4","0","0.265828908731312",NA
"HN","I5","0","0.268081696093435",NA
"HN","I6","0","0.257629827044182",NA
"HP","I2_P","0","0.248328418900775",NA
"HP","I3_P","0","0.255638395988965",NA
"HP","I2_A","0","0.240925848035997",NA
"HP","I3_A","0","0.240925848035997",NA
"HP","I1","0","0.265828908731312",NA
"HP","I4","0","0.265828908731312",NA
"HP","I5","0","0.268081696093435",NA
"HP","I6","0","0.257629827044182",NA
"HQ","I2_P","0","0.248328418900775",NA
"HQ","I3_P","0","0.255638395988965",NA
"HQ","I2_A","0","0.240925848035997",NA
"HQ","I3_A","0","0.240925848035997",NA
"HQ","I1","0","0.265828908731312",NA
"HQ","I4","0","0.265828908731312",NA
"HQ","I5","0","0.268081696093435",NA
"HQ","I6","-0.00854700854700855","0.257629827044182",NA
"HR","I2_P","0","0.248328418900775",NA
"HR","I3_P","0","0.255638395988965",NA
"HR","I2_A","0","0.240925848035997",NA
"HR","I3_A","0","0.240925848035997",NA
"HR","I1","0","0.265828908731312",NA
"HR","I4","0","0.265828908731312",NA
"HR","I5","0","0.268081696093435",NA
"HR","I6","0","0.257629827044182",NA
"HS","I2_P","0","0.248328418900775",NA
"HS","I3_P","0","0.255638395988965",NA
"HS","I2_A","0","0.240925848035997",NA
"HS","I3_A","0","0.240925848035997",NA
"HS","I1","0","0.265828908731312",NA
"HS","I4","0","0.265828908731312",NA
"HS","I5","0.00641025641025641","0.354413089750588",NA
"HS","I6","0","0.257629827044182",NA
"HT","I2_P","0","0.248328418900775",NA
"HT","I3_P","0","0.255638395988965",NA
"HT","I2_A","0","0.240925848035997",NA
"HT","I3_A","0","0.240925848035997",NA
"HT","I1","0","0.265828908731312",NA
"HT","I4","0","0.265828908731312",NA
"HT","I5","-0.00840336134453781","0.268081696093435",NA
"HT","I6","0","0.257629827044182",NA
"HV","I2_P","0","0.248328418900775",NA
"HV","I3_P","0","0.255638395988965",NA
"HV","I2_A","0","0.240925848035997",NA
"HV","I3_A","0","0.240925848035997",NA
"HV","I1","0.00636942675159236","0.353687615854401",NA
"HV","I4","0.00636942675159236","0.353687615854401",NA
"HV","I5","-0.00840336134453781","0.268081696093435",NA
"HV","I6","0","0.257629827044182",NA
"HW","I2_P","0","0.248328418900775",NA
"HW","I3_P","0","0.255638395988965",NA
"HW","I2_A","0","0.240925848035997",NA
"HW","I3_A","0","0.240925848035997",NA
"HW","I1","0","0.265828908731312",NA
"HW","I4","0","0.265828908731312",NA
"HW","I5","0","0.268081696093435",NA
"HW","I6","0","0.257629827044182",NA
"HY","I2_P","0","0.248328418900775",NA
"HY","I3_P","0","0.255638395988965",NA
"HY","I2_A","0","0.240925848035997",NA
"HY","I3_A","0","0.240925848035997",NA
"HY","I1","0","0.265828908731312",NA
"HY","I4","0","0.265828908731312",NA
"HY","I5","0","0.268081696093435",NA
"HY","I6","0","0.257629827044182",NA
"IA","I2_P","0","0.248328418900775",NA
"IA","I3_P","0","0.255638395988965",NA
"IA","I2_A","0","0.240925848035997",NA
"IA","I3_A","0.0261437908496732","0.0403404063902969","IA"
"IA","I1","0","0.265828908731312",NA
"IA","I4","0","0.265828908731312",NA
"IA","I5","0.00641025641025641","0.354413089750588",NA
"IA","I6","-0.00887157849183166","0.160974060856619",NA
"IC","I2_P","0","0.248328418900775",NA
"IC","I3_P","0","0.255638395988965",NA
"IC","I2_A","0.0065359477124183","0.344501446257088",NA
"IC","I3_A","0","0.240925848035997",NA
"IC","I1","0","0.265828908731312",NA
"IC","I4","0","0.265828908731312",NA
"IC","I5","0","0.268081696093435",NA
"IC","I6","0","0.257629827044182",NA
"ID","I2_P","0","0.248328418900775",NA
"ID","I3_P","0","0.255638395988965",NA
"ID","I2_A","0","0.240925848035997",NA
"ID","I3_A","0","0.240925848035997",NA
"ID","I1","0","0.265828908731312",NA
"ID","I4","0","0.265828908731312",NA
"ID","I5","0","0.268081696093435",NA
"ID","I6","0","0.257629827044182",NA
"IE","I2_P","0","0.248328418900775",NA
"IE","I3_P","0","0.255638395988965",NA
"IE","I2_A","-0.00925925925925926","0.240925848035997",NA
"IE","I3_A","-0.0185185185185185","0.0572746964308892",NA
"IE","I1","0","0.265828908731312",NA
"IE","I4","0","0.265828908731312",NA
"IE","I5","0.00641025641025641","0.354413089750588",NA
"IE","I6","-0.00854700854700855","0.257629827044182",NA
"IF","I2_P","0","0.248328418900775",NA
"IF","I3_P","0","0.255638395988965",NA
"IF","I2_A","0","0.240925848035997",NA
"IF","I3_A","0.0065359477124183","0.344501446257088",NA
"IF","I1","0","0.265828908731312",NA
"IF","I4","0","0.265828908731312",NA
"IF","I5","0","0.268081696093435",NA
"IF","I6","0.00632911392405063","0.350909592008483",NA
"IG","I2_P","0","0.248328418900775",NA
"IG","I3_P","0","0.255638395988965",NA
"IG","I2_A","0","0.240925848035997",NA
"IG","I3_A","0","0.240925848035997",NA
"IG","I1","0","0.265828908731312",NA
"IG","I4","0","0.265828908731312",NA
"IG","I5","0","0.268081696093435",NA
"IG","I6","0","0.257629827044182",NA
"IH","I2_P","0","0.248328418900775",NA
"IH","I3_P","0","0.255638395988965",NA
"IH","I2_A","0","0.240925848035997",NA
"IH","I3_A","0","0.240925848035997",NA
"IH","I1","0","0.265828908731312",NA
"IH","I4","0","0.265828908731312",NA
"IH","I5","0","0.268081696093435",NA
"IH","I6","-0.00854700854700855","0.257629827044182",NA
"II","I2_P","-0.05538954571045","0.0115644604687439","II"
"II","I3_P","-0.0205849558281156","0.0703354801762859",NA
"II","I2_A","-0.0212418300653595","0.0587153365649531",NA
"II","I3_A","-0.0212418300653595","0.0587153365649531",NA
"II","I1","0.00636942675159236","0.353687615854401",NA
"II","I4","0.00636942675159236","0.353687615854401",NA
"II","I5","0.00641025641025641","0.354413089750588",NA
"II","I6","-0.00221789462295792","0.350909592008483",NA
"IK","I2_P","0","0.248328418900775",NA
"IK","I3_P","0","0.255638395988965",NA
"IK","I2_A","0","0.240925848035997",NA
"IK","I3_A","-0.0305010893246187","0.0182803457685831","IK"
"IK","I1","-0.0417491837499331","0.0118186587139417","IK"
"IK","I4","-0.0417491837499331","0.0118186587139417","IK"
"IK","I5","0","0.268081696093435",NA
"IK","I6","-0.0170940170940171","0.0655983053364231",NA
"IL","I2_P","0","0.248328418900775",NA
"IL","I3_P","0","0.255638395988965",NA
"IL","I2_A","0.00925925925925926","0.0952283547230228",NA
"IL","I3_A","0.0168845315904139","0.0403404063902969",NA
"IL","I1","-0.0272440186265589","0.0254653588367382","IL"
"IL","I4","-0.0272440186265589","0.0254653588367382","IL"
"IL","I5","-0.0123895712131006","0.15061671595277",NA
"IL","I6","-0.0107649031699665","0.180252734663556",NA
"IM","I2_P","0","0.248328418900775",NA
"IM","I3_P","0","0.255638395988965",NA
"IM","I2_A","-0.00925925925925926","0.240925848035997",NA
"IM","I3_A","-0.00925925925925926","0.240925848035997",NA
"IM","I1","0","0.265828908731312",NA
"IM","I4","0","0.265828908731312",NA
"IM","I5","-0.00840336134453781","0.268081696093435",NA
"IM","I6","0","0.257629827044182",NA
"IN","I2_P","0","0.248328418900775",NA
"IN","I3_P","0","0.255638395988965",NA
"IN","I2_A","0.0065359477124183","0.344501446257088",NA
"IN","I3_A","0","0.240925848035997",NA
"IN","I1","0","0.265828908731312",NA
"IN","I4","0","0.265828908731312",NA
"IN","I5","0","0.268081696093435",NA
"IN","I6","-0.00854700854700855","0.257629827044182",NA
"IP","I2_P","0","0.248328418900775",NA
"IP","I3_P","0","0.255638395988965",NA
"IP","I2_A","0","0.240925848035997",NA
"IP","I3_A","0","0.240925848035997",NA
"IP","I1","0","0.265828908731312",NA
