,AA,Int,CCplus_APCCvsPCC_asAPCC,CCplus_expected_asAPCC,CCplus_APCCvsPCC_asPCC,CCplus_expected_asPCC
2582,TD,I4,0,0,0,0
2583,TD,I5,0,-0.00131784,0,-0.00131784
2584,TD,I6,0,-0.00131784,0,-0.00131784
2585,TE,I2_P,0,0,0,0
2586,TE,I3_P,0,0,0,0
2587,TE,I2_A,0.007751938,0.003734838,0,-0.0040171
2588,TE,I3_A,0,-0.0040171,0,-0.0040171
2589,TE,I1,0,0,0,0
2590,TE,I4,0,0,0,0
2591,TE,I5,0,-0.0040171,0,-0.0040171
2592,TE,I6,-0.006369427,-0.0040171,0,-0.0040171
2593,TF,I2_P,0,0,0,0
2594,TF,I3_P,0,0,0,0
2595,TF,I2_A,0,-0.00083521,0,-0.00083521
2596,TF,I3_A,0,-0.00083521,0,-0.00083521
2597,TF,I1,0,0,0,0
2598,TF,I4,0,0,0,0
2599,TF,I5,0,-0.00083521,0,-0.00083521
2600,TF,I6,0,-0.00083521,0,-0.00083521
2601,TG,I2_P,0,0,0,0
2602,TG,I3_P,0,0,0,0
2603,TG,I2_A,0,-0.00045662,0,-0.00045662
2604,TG,I3_A,0,-0.00045662,0,-0.00045662
2605,TG,I1,0,0,0,0
2606,TG,I4,0,0,0,0
2607,TG,I5,0,-0.00045662,0,-0.00045662
2608,TG,I6,0,-0.00045662,0,-0.00045662
2609,TH,I2_P,0,0,0,0
2610,TH,I3_P,0,0,0,0
2611,TH,I2_A,0.007751938,0.007078568,0,-0.00067337
2612,TH,I3_A,0,-0.00067337,0,-0.00067337
2613,TH,I1,0,0,0,0
2614,TH,I4,0,0,0,0
2615,TH,I5,0,-0.00067337,0,-0.00067337
2616,TH,I6,0,-0.00067337,0,-0.00067337
2617,TI,I2_P,0,0,0,0
2618,TI,I3_P,0,0,0,0
2619,TI,I2_A,-0.005649718,-0.00191029,0,-0.00191029
2620,TI,I3_A,-0.005649718,-0.00191029,0,-0.00191029
2621,TI,I1,0,0,0,0
2622,TI,I4,0,0,0,0
2623,TI,I5,-0.012738854,-0.00191029,0,-0.00191029
2624,TI,I6,0,-0.00191029,-0.002217895,0.004418824
2625,TK,I2_P,0,0,0,0
2626,TK,I3_P,0,0,0,0
2627,TK,I2_A,0,-0.00215305,0,-0.00215305
2628,TK,I3_A,-0.003547497,0.005598888,0,-0.00215305
2629,TK,I1,0,0,0,0
2630,TK,I4,0,0,0,0
2631,TK,I5,0,-0.00215305,0,-0.00215305
2632,TK,I6,0,-0.00215305,0,-0.00215305
2633,TL,I2_P,0,0,0,0
2634,TL,I3_P,0,0,0,0
2635,TL,I2_A,-0.009197215,0.003099038,0.010348584,0.014954943
2636,TL,I3_A,-0.016949153,-0.0046529,0.023420479,0.028026839
2637,TL,I1,0,0,0,0
2638,TL,I4,0,0,0,0
2639,TL,I5,-0.012738854,-0.0046529,0.017237664,0.020988126
2640,TL,I6,-0.015040411,0.012153823,0.006329114,0.001676214
2641,TM,I2_P,0,0,0,0
2642,TM,I3_P,0,0,0,0
2643,TM,I2_A,0,-0.0007803,0,-0.0007803
2644,TM,I3_A,0,-0.0007803,0,-0.0007803
2645,TM,I1,0,0,0,0
2646,TM,I4,0,0,0,0
2647,TM,I5,0.008547009,0.007766709,0.006410256,0.005629956
2648,TM,I6,0,-0.0007803,0.006329114,0.005548814
2649,TN,I2_P,0,0,0,0
2650,TN,I3_P,0,0,0,0
2651,TN,I2_A,0,-0.00088723,0,-0.00088723
2652,TN,I3_A,-0.005649718,-0.00088723,0,-0.00088723
2653,TN,I1,0,0,0,0
2654,TN,I4,0,0,0,0
2655,TN,I5,0,-0.00088723,0,-0.00088723
2656,TN,I6,0,-0.00088723,0.018987342,0.018100112
2657,TP,I2_P,0,0,0,0
2658,TP,I3_P,0,0,0,0
2659,TP,I2_A,0,-0.000107508,0,-0.000107508
2660,TP,I3_A,0,-0.000107508,0,-0.000107508
2661,TP,I1,0,0,0,0
2662,TP,I4,0,0,0,0
2663,TP,I5,0,-0.000107508,0,-0.000107508
2664,TP,I6,0,-0.000107508,0,-0.000107508
2665,TQ,I2_P,0,0,0,0
2666,TQ,I3_P,0,0,0,0
2667,TQ,I2_A,0,-0.00223397,0.006535948,0.004301978
2668,TQ,I3_A,0.007751938,0.005517968,0,-0.00223397
2669,TQ,I1,0,0,0,0
2670,TQ,I4,0,0,0,0
2671,TQ,I5,0,-0.00223397,-0.001993105,0.004176286
2672,TQ,I6,0,-0.00223397,0,-0.00223397
2673,TR,I2_P,0,0,0,0
2674,TR,I3_P,0,0,0,0
2675,TR,I2_A,0,-0.00207213,0,-0.00207213
2676,TR,I3_A,0.007751938,0.005679808,-0.009259259,-0.00207213
2677,TR,I1,0,0,0,0
2678,TR,I4,0,0,0,0
2679,TR,I5,0.008547009,0.006474879,0,-0.00207213
2680,TR,I6,0,-0.00207213,0,-0.00207213
2681,TS,I2_P,0,0,0,0
2682,TS,I3_P,0,0,0,0
2683,TS,I2_A,0,-0.00147968,0,-0.00147968
2684,TS,I3_A,0,-0.00147968,0,-0.00147968
2685,TS,I1,0,0,0,0
2686,TS,I4,0,0,0,0
2687,TS,I5,-0.006369427,-0.00147968,0,-0.00147968
2688,TS,I6,0.008403361,0.006923681,0,-0.00147968
2689,TT,I2_P,-0.003726101,0.002557447,-0.003074791,-0.000967039
2690,TT,I3_P,-0.006535948,-0.00707183,0.001157904,0.010425843
2691,TT,I2_A,0,-0.00083521,0,-0.00083521
2692,TT,I3_A,0,-0.00083521,0,-0.00083521
2693,TT,I1,-0.012903226,-0.00395352,0,-0.00083521
2694,TT,I4,0.016806723,0.012853203,0,-0.00083521
2695,TT,I5,-0.006369427,-0.00083521,0,-0.00083521
2696,TT,I6,0,-0.00083521,-0.008547009,-0.00083521
2697,TV,I2_P,-0.013071895,-0.002035611,0,0
2698,TV,I3_P,0,-0.002009513,0,0
2699,TV,I2_A,0,-0.00129183,0,-0.00129183
2700,TV,I3_A,0,-0.00129183,0.006535948,0.005244118
2701,TV,I1,0,-0.002296587,0,-0.00258366
2702,TV,I4,0,-0.002296587,0,-0.00258366
2703,TV,I5,-0.006369427,-0.00129183,0,-0.00129183
2704,TV,I6,-0.006369427,-0.00129183,0.012658228,0.011366398
2705,TW,I2_P,0,-0.000169407,0,0
2706,TW,I3_P,0,-0.000167235,0,0
2707,TW,I2_A,0,-0.000107508,0,-0.000107508
2708,TW,I3_A,0,-0.000107508,-0.009259259,-0.000107508
2709,TW,I1,0,-0.000191125,0,-0.000215016
2710,TW,I4,0,-0.000191125,0,-0.000215016
2711,TW,I5,0,-0.000107508,0,-0.000107508
2712,TW,I6,0,-0.000107508,0,-0.000107508
2713,TY,I2_P,0,-0.000678537,0,0
2714,TY,I3_P,0,-0.000669838,0,0
2715,TY,I2_A,0,-0.00043061,0,-0.00043061
2716,TY,I3_A,0,-0.00043061,0,-0.00043061
2717,TY,I1,0,-0.000765529,0,-0.00086122
2718,TY,I4,0,-0.000765529,0,-0.00086122
2719,TY,I5,0,-0.00043061,0,-0.00043061
2720,TY,I6,-0.006369427,-0.00043061,0,-0.00043061
2721,VA,I2_P,0,0,0,0
2722,VA,I3_P,0,0,0,0
2723,VA,I2_A,-0.014846932,0.003965848,-0.018518519,-0.00378609
2724,VA,I3_A,-0.003547497,0.003965848,-0.009259259,-0.00378609
2725,VA,I1,0,0,0,0
2726,VA,I4,0,0,0,0
2727,VA,I5,0.008547009,0.004760919,0,-0.00378609
2728,VA,I6,-0.010704919,0.004617271,0.025316456,0.021530366
2729,VC,I2_P,0,0,0,0
2730,VC,I3_P,0,0,0,0
2731,VC,I2_A,0,-0.000333015,0,-0.000333015
2732,VC,I3_A,0,-0.000333015,0,-0.000333015
2733,VC,I1,0,0,0,0
2734,VC,I4,0,0,0,0
2735,VC,I5,0,-0.000333015,-0.008403361,-0.000333015
2736,VC,I6,0,-0.000333015,0,-0.000333015
2737,VD,I2_P,0,0,0,0
2738,VD,I3_P,0,0,0,0
2739,VD,I2_A,0,-0.00203832,0,-0.00203832
2740,VD,I3_A,0,-0.00203832,0,-0.00203832
2741,VD,I1,0,0,0,0
2742,VD,I4,0,0,0,0
2743,VD,I5,0,-0.00203832,0,-0.00203832
2744,VD,I6,0,-0.00203832,-0.008547009,-0.00203832
2745,VE,I2_P,0,0,0,0
2746,VE,I3_P,0,0,0,0
2747,VE,I2_A,0.011956379,0.017042514,0.003812636,0.006858595
2748,VE,I3_A,0,-0.0062133,0,-0.0062133
2749,VE,I1,0,0,0,0
2750,VE,I4,0,0,0,0
2751,VE,I5,0,-0.0062133,0,-0.0062133
2752,VE,I6,0.008403361,0.002190061,0,-0.0062133
2753,VF,I2_P,0,0,0,0
2754,VF,I3_P,0,0,0,0
2755,VF,I2_A,-0.005649718,-0.00129183,0,-0.00129183
2756,VF,I3_A,0,-0.00129183,-0.002723312,0.005244118
2757,VF,I1,0,0,0,0
2758,VF,I4,0,0,0,0
2759,VF,I5,0,-0.00129183,0,-0.00129183
2760,VF,I6,0,-0.00129183,0,-0.00129183
2761,VG,I2_P,0,0,0,0
2762,VG,I3_P,0,0,0,0
2763,VG,I2_A,0,-0.00070626,0,-0.00070626
2764,VG,I3_A,0,-0.00070626,0,-0.00070626
2765,VG,I1,0,0,0,0
2766,VG,I4,0,0,0,0
2767,VG,I5,0,-0.00070626,0,-0.00070626
2768,VG,I6,0,-0.00070626,0,-0.00070626
2769,VH,I2_P,0,0,0,0
2770,VH,I3_P,0,0,0,0
2771,VH,I2_A,-0.005649718,-0.00104151,0,-0.00104151
2772,VH,I3_A,0.007751938,0.006710428,0,-0.00104151
2773,VH,I1,0,0,0,0
2774,VH,I4,0,0,0,0
2775,VH,I5,0.008547009,0.007505499,0,-0.00104151
2776,VH,I6,0.008403361,0.007361851,0,-0.00104151
2777,VI,I2_P,0,0,0,0
2778,VI,I3_P,0,0,0,0
2779,VI,I2_A,-0.003547497,0.004797268,-0.002723312,0.003581278
2780,VI,I3_A,0.009854158,0.012549206,0,-0.00295467
2781,VI,I1,0,0,0,0
2782,VI,I4,0,0,0,0
2783,VI,I5,0.017094017,0.014139347,0,-0.00295467
2784,VI,I6,0,-0.00295467,0.006329114,0.003374444
2785,VK,I2_P,0,0,0,0
2786,VK,I3_P,0,0,0,0
2787,VK,I2_A,0.00210222,0.004421788,0.006535948,0.003205798
2788,VK,I3_A,-0.003547497,0.004421788,0,-0.00333015
2789,VK,I1,0,0,0,0
2790,VK,I4,0,0,0,0
2791,VK,I5,0,-0.00333015,0,-0.00333015
2792,VK,I6,-0.006369427,-0.00333015,0,-0.00333015
2793,VL,I2_P,0,0,0,0
2794,VL,I3_P,0,0,0,0
2795,VL,I2_A,-0.086191039,0.008307176,0.100217865,0.130058202
2796,VL,I3_A,-0.016949153,-0.0071967,-0.001633987,0.018947091
2797,VL,I1,0,0,0,0
2798,VL,I4,0,0,0,0
2799,VL,I5,0.017094017,0.009897317,-0.027203189,-0.000786444
2800,VL,I6,0.018840657,0.018013384,-0.002217895,-0.000867586
2801,VM,I2_P,0,0,0,0
2802,VM,I3_P,0,0,0,0
2803,VM,I2_A,-0.005649718,-0.0012069,0,-0.0012069
2804,VM,I3_A,0,-0.0012069,0.006535948,0.005329048
2805,VM,I1,0,0,0,0
2806,VM,I4,0,0,0,0
2807,VM,I5,0.008547009,0.007340109,-0.008403361,-0.0012069
2808,VM,I6,0.008403361,0.007196461,-0.010764903,0.005122214
2809,VN,I2_P,0,0,0,0
2810,VN,I3_P,0,0,0,0
2811,VN,I2_A,0,-0.00137229,0,-0.00137229
2812,VN,I3_A,0.00210222,0.006379648,0,-0.00137229
2813,VN,I1,0,0,0,0
2814,VN,I4,0,0,0,0
2815,VN,I5,0,-0.00137229,0,-0.00137229
2816,VN,I6,0,-0.00137229,0,-0.00137229
2817,VP,I2_P,0,0,0,0
2818,VP,I3_P,0,0,0,0
2819,VP,I2_A,0,-0.000166284,0,-0.000166284
2820,VP,I3_A,0,-0.000166284,0,-0.000166284
2821,VP,I1,0,0,0,0
2822,VP,I4,0,0,0,0
2823,VP,I5,0,-0.000166284,0,-0.000166284
2824,VP,I6,0,-0.000166284,0,-0.000166284
2825,VQ,I2_P,0,0,0,0
2826,VQ,I3_P,0,0,0,0
2827,VQ,I2_A,0.007751938,0.004296628,0,-0.00345531
2828,VQ,I3_A,0.015503876,0.012048566,0,-0.00345531
2829,VQ,I1,0,0,0,0
2830,VQ,I4,0,0,0,0
2831,VQ,I5,0,-0.00345531,0,-0.00345531
2832,VQ,I6,0.008403361,0.004948051,-0.008547009,-0.00345531
2833,VR,I2_P,0,0,0,0
2834,VR,I3_P,0,0,0,0
2835,VR,I2_A,0,-0.00320499,-0.009259259,-0.00320499
2836,VR,I3_A,0.007751938,0.004546948,-0.018518519,-0.00320499
2837,VR,I1,0,0,0,0
2838,VR,I4,0,0,0,0
2839,VR,I5,0,-0.00320499,0,-0.00320499
2840,VR,I6,0,-0.00320499,-0.008547009,-0.00320499
2841,VS,I2_P,0,0,0,0
2842,VS,I3_P,0,0,0,0
2843,VS,I2_A,0,-0.00228864,0,-0.00228864
2844,VS,I3_A,0.007751938,0.005463298,-0.009259259,-0.00228864
2845,VS,I1,0,0,0,0
2846,VS,I4,0,0,0,0
2847,VS,I5,0,-0.00228864,0,-0.00228864
2848,VS,I6,0.008403361,0.006114721,0,-0.00228864
2849,VT,I2_P,0,0,0,0
2850,VT,I3_P,0,0,0,0
2851,VT,I2_A,0,-0.00129183,0.006535948,0.005244118
2852,VT,I3_A,0,-0.00129183,0,-0.00129183
2853,VT,I1,0,0,0,0
2854,VT,I4,0,0,0,0
2855,VT,I5,0,-0.00129183,0,-0.00129183
2856,VT,I6,0,-0.00129183,-0.008547009,-0.00129183
2857,VV,I2_P,-0.017714251,0.016981312,0.109003508,0.13407095
2858,VV,I3_P,0.002554961,-0.002396494,-0.02577408,0.005861798
2859,VV,I2_A,0,-0.00199809,0,-0.00199809
2860,VV,I3_A,0,-0.00199809,0,-0.00199809
2861,VV,I1,0,-0.006742747,-0.008403361,-0.00199809
2862,VV,I4,0.002114053,0.001660615,-0.008403361,-0.00199809
2863,VV,I5,-0.006369427,-0.00199809,-0.008403361,-0.00199809
2864,VV,I6,-0.012738854,-0.00199809,-0.017094017,-0.00199809
2865,VW,I2_P,0,-0.000262023,0,0
2866,VW,I3_P,0,-0.000258664,0,0
2867,VW,I2_A,0,-0.000166284,0,-0.000166284
2868,VW,I3_A,0,-0.000166284,0,-0.000166284
2869,VW,I1,0,-0.000295616,0,-0.000332568
2870,VW,I4,0,-0.000295616,0,-0.000332568
2871,VW,I5,0,-0.000166284,0,-0.000166284
2872,VW,I6,0,-0.000166284,0,-0.000166284
2873,VY,I2_P,0,-0.001049502,0,0
2874,VY,I3_P,0,-0.001036047,0,0
2875,VY,I2_A,-0.011299435,-0.00066603,0,-0.00066603
2876,VY,I3_A,0,-0.00066603,0,-0.00066603
2877,VY,I1,0,-0.001184053,0,-0.00133206
2878,VY,I4,-0.012578616,-0.001184053,0,-0.00133206
2879,VY,I5,0,-0.00066603,0,-0.00066603
2880,VY,I6,0,-0.00066603,0,-0.00066603
2881,WA,I2_P,0,0,0,0
2882,WA,I3_P,0,0,0,0
2883,WA,I2_A,0,-0.000315084,0,-0.000315084
2884,WA,I3_A,0,-0.000315084,0,-0.000315084
2885,WA,I1,0,0,0,0
2886,WA,I4,0,0,0,0
2887,WA,I5,-0.006369427,-0.000315084,0,-0.000315084
2888,WA,I6,0,-0.000315084,0,-0.000315084
2889,WC,I2_P,0,0,0,0
2890,WC,I3_P,0,0,0,0
2891,WC,I2_A,0,-2.77E-05,0,-2.77E-05
2892,WC,I3_A,0,-2.77E-05,0,-2.77E-05
2893,WC,I1,0,0,0,0
2894,WC,I4,0,0,0,0
2895,WC,I5,0,-2.77E-05,0,-2.77E-05
2896,WC,I6,0,-2.77E-05,0,-2.77E-05
2897,WD,I2_P,0,0,0,0
2898,WD,I3_P,0,0,0,0
2899,WD,I2_A,0,-0.000169632,0,-0.000169632
2900,WD,I3_A,0,-0.000169632,0,-0.000169632
2901,WD,I1,0,0,0,0
2902,WD,I4,0,0,0,0
2903,WD,I5,0,-0.000169632,0,-0.000169632
2904,WD,I6,0,-0.000169632,0,-0.000169632
2905,WE,I2_P,0,0,0,0
2906,WE,I3_P,0,0,0,0
2907,WE,I2_A,0,-0.00051708,0,-0.00051708
2908,WE,I3_A,0,-0.00051708,0,-0.00051708
2909,WE,I1,0,0,0,0
2910,WE,I4,0,0,0,0
2911,WE,I5,0,-0.00051708,0,-0.00051708
2912,WE,I6,0,-0.00051708,0,-0.00051708
2913,WF,I2_P,0,0,0,0
2914,WF,I3_P,0,0,0,0
2915,WF,I2_A,0,-0.000107508,0,-0.000107508
2916,WF,I3_A,0,-0.000107508,0,-0.000107508
2917,WF,I1,0,0,0,0
2918,WF,I4,0,0,0,0
2919,WF,I5,0,-0.000107508,0.006410256,0.006302748
2920,WF,I6,0,-0.000107508,0,-0.000107508
2921,WG,I2_P,0,0,0,0
2922,WG,I3_P,0,0,0,0
2923,WG,I2_A,0,-5.88E-05,0,-5.88E-05
2924,WG,I3_A,0,-5.88E-05,0,-5.88E-05
2925,WG,I1,0,0,0,0
2926,WG,I4,0,0,0,0
2927,WG,I5,0,-5.88E-05,0,-5.88E-05
2928,WG,I6,0,-5.88E-05,0,-5.88E-05
2929,WH,I2_P,0,0,0,0
2930,WH,I3_P,0,0,0,0
2931,WH,I2_A,0,-8.67E-05,0,-8.67E-05
2932,WH,I3_A,0,-8.67E-05,0,-8.67E-05
2933,WH,I1,0,0,0,0
2934,WH,I4,0,0,0,0
2935,WH,I5,0,-8.67E-05,0,-8.67E-05
2936,WH,I6,0,-8.67E-05,0,-8.67E-05
2937,WI,I2_P,0,0,0,0
2938,WI,I3_P,0,0,0,0
2939,WI,I2_A,0,-0.000245892,0,-0.000245892
2940,WI,I3_A,0,-0.000245892,0,-0.000245892
2941,WI,I1,0,0,0,0
2942,WI,I4,0,0,0,0
2943,WI,I5,0,-0.000245892,0,-0.000245892
2944,WI,I6,0,-0.000245892,0,-0.000245892
2945,WK,I2_P,0,0,0,0
2946,WK,I3_P,0,0,0,0
2947,WK,I2_A,0,-0.00027714,0,-0.00027714
2948,WK,I3_A,0,-0.00027714,0,-0.00027714
2949,WK,I1,0,0,0,0
2950,WK,I4,0,0,0,0
2951,WK,I5,0,-0.00027714,0,-0.00027714
2952,WK,I6,0,-0.00027714,0,-0.00027714
2953,WL,I2_P,0,0,0,0
2954,WL,I3_P,0,0,0,0
2955,WL,I2_A,0.007751938,0.007153018,0,-0.00059892
2956,WL,I3_A,0,-0.00059892,0,-0.00059892
2957,WL,I1,0,0,0,0
2958,WL,I4,0,0,0,0
2959,WL,I5,0,-0.00059892,0,-0.00059892
2960,WL,I6,0,-0.00059892,0,-0.00059892
2961,WM,I2_P,0,0,0,0
2962,WM,I3_P,0,0,0,0
2963,WM,I2_A,0,-0.00010044,0,-0.00010044
2964,WM,I3_A,0,-0.00010044,0,-0.00010044
2965,WM,I1,0,0,0,0
2966,WM,I4,0,0,0,0
2967,WM,I5,0,-0.00010044,0,-0.00010044
2968,WM,I6,0,-0.00010044,0,-0.00010044
2969,WN,I2_P,0,0,0,0
2970,WN,I3_P,0,0,0,0
2971,WN,I2_A,0,-0.000114204,0,-0.000114204
2972,WN,I3_A,0,-0.000114204,0,-0.000114204
2973,WN,I1,0,0,0,0
2974,WN,I4,0,0,0,0
2975,WN,I5,0,-0.000114204,0,-0.000114204
2976,WN,I6,0,-0.000114204,0,-0.000114204
2977,WP,I2_P,0,0,0,0
2978,WP,I3_P,0,0,0,0
2979,WP,I2_A,0,-1.38E-05,0,-1.38E-05
2980,WP,I3_A,0,-1.38E-05,0,-1.38E-05
2981,WP,I1,0,0,0,0
2982,WP,I4,0,0,0,0
2983,WP,I5,0,-1.38E-05,0,-1.38E-05
2984,WP,I6,0,-1.38E-05,0,-1.38E-05
2985,WQ,I2_P,0,0,0,0
2986,WQ,I3_P,0,0,0,0
2987,WQ,I2_A,0,-0.000287556,0,-0.000287556
2988,WQ,I3_A,0,-0.000287556,0,-0.000287556
2989,WQ,I1,0,0,0,0
2990,WQ,I4,0,0,0,0
2991,WQ,I5,0,-0.000287556,0,-0.000287556
2992,WQ,I6,0,-0.000287556,0,-0.000287556
2993,WR,I2_P,0,0,0,0
2994,WR,I3_P,0,0,0,0
2995,WR,I2_A,0,-0.000266724,0,-0.000266724
2996,WR,I3_A,0,-0.000266724,0,-0.000266724
2997,WR,I1,0,0,0,0
2998,WR,I4,0,0,0,0
2999,WR,I5,0,-0.000266724,0,-0.000266724
3000,WR,I6,0,-0.000266724,0,-0.000266724
3001,WS,I2_P,0,0,0,0
3002,WS,I3_P,0,0,0,0
3003,WS,I2_A,0,-0.000190464,0,-0.000190464
3004,WS,I3_A,0,-0.000190464,0,-0.000190464
3005,WS,I1,0,0,0,0
3006,WS,I4,0,0,0,0
3007,WS,I5,0,-0.000190464,0,-0.000190464
3008,WS,I6,0,-0.000190464,0,-0.000190464
3009,WT,I2_P,0,0,0,0
3010,WT,I3_P,0,0,0,0
3011,WT,I2_A,0,-0.000107508,-0.009259259,-0.000107508
3012,WT,I3_A,0,-0.000107508,0,-0.000107508
3013,WT,I1,0,0,0,0
3014,WT,I4,0,0,0,0
3015,WT,I5,0,-0.000107508,0,-0.000107508
3016,WT,I6,0,-0.000107508,0,-0.000107508
3017,WV,I2_P,0,0,0,0
3018,WV,I3_P,0,0,0,0
3019,WV,I2_A,0,-0.000166284,0,-0.000166284
3020,WV,I3_A,0,-0.000166284,0,-0.000166284
3021,WV,I1,0,0,0,0
3022,WV,I4,0,0,0,0
3023,WV,I5,0,-0.000166284,0,-0.000166284
3024,WV,I6,0,-0.000166284,0,-0.000166284
3025,WW,I2_P,0,-0.000799994,-0.007751938,-0.00372
3026,WW,I3_P,0,-0.00083743,0,-0.00372
3027,WW,I2_A,0,-1.38E-05,0,-1.38E-05
3028,WW,I3_A,0,-1.38E-05,0,-1.38E-05
3029,WW,I1,0,-0.000425634,0,-1.38E-05
3030,WW,I4,0,-0.000425634,0,-1.38E-05
3031,WW,I5,0,-1.38E-05,0,-1.38E-05
3032,WW,I6,0,-1.38E-05,0,-1.38E-05
3033,WY,I2_P,0,-8.73E-05,0,0
3034,WY,I3_P,0,-8.62E-05,0,0
3035,WY,I2_A,0,-5.54E-05,0,-5.54E-05
3036,WY,I3_A,0,-5.54E-05,0,-5.54E-05
3037,WY,I1,0,-9.85E-05,0,-0.000110856
3038,WY,I4,0,-9.85E-05,0,-0.000110856
3039,WY,I5,0,-5.54E-05,0,-5.54E-05
3040,WY,I6,0,-5.54E-05,0,-5.54E-05
3041,YA,I2_P,0,0,0,0
3042,YA,I3_P,0,0,0,0
3043,YA,I2_A,0,-0.00126203,0,-0.00126203
3044,YA,I3_A,0,-0.00126203,0,-0.00126203
3045,YA,I1,0,0,0,0
3046,YA,I4,0,0,0,0
3047,YA,I5,0,-0.00126203,0,-0.00126203
3048,YA,I6,0,-0.00126203,0,-0.00126203
3049,YC,I2_P,0,0,0,0
3050,YC,I3_P,0,0,0,0
3051,YC,I2_A,0,-0.000111005,0,-0.000111005
3052,YC,I3_A,0,-0.000111005,0,-0.000111005
3053,YC,I1,0,0,0,0
3054,YC,I4,0,0,0,0
3055,YC,I5,0,-0.000111005,0,-0.000111005
3056,YC,I6,0,-0.000111005,0,-0.000111005
3057,YD,I2_P,0,0,0,0
3058,YD,I3_P,0,0,0,0
3059,YD,I2_A,0,-0.00067944,0,-0.00067944
3060,YD,I3_A,0,-0.00067944,0,-0.00067944
3061,YD,I1,0,0,0,0
3062,YD,I4,0,0,0,0
3063,YD,I5,0,-0.00067944,0,-0.00067944
3064,YD,I6,0,-0.00067944,0,-0.00067944
3065,YE,I2_P,0,0,0,0
3066,YE,I3_P,0,0,0,0
3067,YE,I2_A,0,-0.0020711,0,-0.0020711
3068,YE,I3_A,0,-0.0020711,0,-0.0020711
3069,YE,I1,0,0,0,0
3070,YE,I4,0,0,0,0
3071,YE,I5,0,-0.0020711,0,-0.0020711
3072,YE,I6,-0.006369427,-0.0020711,0.006329114,0.004258014
3073,YF,I2_P,0,0,0,0
3074,YF,I3_P,0,0,0,0
3075,YF,I2_A,0,-0.00043061,0.006535948,0.006105338
3076,YF,I3_A,0,-0.00043061,0,-0.00043061
3077,YF,I1,0,0,0,0
3078,YF,I4,0,0,0,0
3079,YF,I5,0,-0.00043061,0,-0.00043061
3080,YF,I6,0,-0.00043061,0,-0.00043061
3081,YG,I2_P,0,0,0,0
3082,YG,I3_P,0,0,0,0
3083,YG,I2_A,0,-0.00023542,0,-0.00023542
3084,YG,I3_A,0,-0.00023542,0,-0.00023542
3085,YG,I1,0,0,0,0
3086,YG,I4,0,0,0,0
3087,YG,I5,0,-0.00023542,0,-0.00023542
3088,YG,I6,0,-0.00023542,0,-0.00023542
3089,YH,I2_P,0,0,0,0
3090,YH,I3_P,0,0,0,0
3091,YH,I2_A,0,-0.00034717,0,-0.00034717
3092,YH,I3_A,0,-0.00034717,0,-0.00034717
3093,YH,I1,0,0,0,0
3094,YH,I4,0,0,0,0
3095,YH,I5,0,-0.00034717,0,-0.00034717
3096,YH,I6,0,-0.00034717,0,-0.00034717
3097,YI,I2_P,0,0,0,0
3098,YI,I3_P,0,0,0,0
3099,YI,I2_A,0.007751938,0.006767048,0.006535948,0.005551058
3100,YI,I3_A,-0.005649718,-0.00098489,-0.002723312,0.005551058
3101,YI,I1,0,0,0,0
3102,YI,I4,0,0,0,0
3103,YI,I5,0,-0.00098489,0,-0.00098489
3104,YI,I6,0,-0.00098489,0.006329114,0.005344224
3105,YK,I2_P,0,0,0,0
3106,YK,I3_P,0,0,0,0
3107,YK,I2_A,0,-0.00111005,0,-0.00111005
3108,YK,I3_A,0,-0.00111005,0,-0.00111005
3109,YK,I1,0,0,0,0
3110,YK,I4,0,0,0,0
3111,YK,I5,0,-0.00111005,0,-0.00111005
3112,YK,I6,0,-0.00111005,0,-0.00111005
3113,YL,I2_P,0,0,0,0
3114,YL,I3_P,0,0,0,0
3115,YL,I2_A,-0.016949153,-0.0023989,-0.009259259,-0.0023989
3116,YL,I3_A,-0.011299435,-0.0023989,0.006535948,0.004137048
3117,YL,I1,0,0,0,0
3118,YL,I4,0,0,0,0
3119,YL,I5,0,-0.0023989,0,-0.0023989
3120,YL,I6,-0.012738854,-0.0023989,0,-0.0023989
3121,YM,I2_P,0,0,0,0
3122,YM,I3_P,0,0,0,0
3123,YM,I2_A,0,-0.0004023,0,-0.0004023
3124,YM,I3_A,0,-0.0004023,0,-0.0004023
3125,YM,I1,0,0,0,0
3126,YM,I4,0,0,0,0
3127,YM,I5,0,-0.0004023,0,-0.0004023
3128,YM,I6,0,-0.0004023,0,-0.0004023
3129,YN,I2_P,0,0,0,0
3130,YN,I3_P,0,0,0,0
3131,YN,I2_A,0,-0.00045743,0,-0.00045743
3132,YN,I3_A,-0.005649718,-0.00045743,0.006535948,0.006078518
3133,YN,I1,0,0,0,0
3134,YN,I4,0,0,0,0
3135,YN,I5,0,-0.00045743,0,-0.00045743
3136,YN,I6,0,-0.00045743,0.006329114,0.005871684
3137,YP,I2_P,0,0,0,0
3138,YP,I3_P,0,0,0,0
3139,YP,I2_A,0,-5.54E-05,0,-5.54E-05
3140,YP,I3_A,0,-5.54E-05,0,-5.54E-05
3141,YP,I1,0,0,0,0
3142,YP,I4,0,0,0,0
3143,YP,I5,0,-5.54E-05,0,-5.54E-05
3144,YP,I6,0,-5.54E-05,0,-5.54E-05
3145,YQ,I2_P,0,0,0,0
3146,YQ,I3_P,0,0,0,0
